id,account,type,amount,atm_id
3208,281101,BALANCE_CHECK,4500,10004
3209,847700,DEPOSIT,400,10006
3210,371086,SERVICE_PAY,-50,10015
3211,628053,SERVICE_PAY,-500,10010
3212,284064,BALANCE_CHECK,500,10009
3213,668826,DEPOSIT,900,10006
3214,838688,RETRIEVAL,-400,10011
3215,394760,DEPOSIT,1000,10006
3216,262204,SERVICE_PAY,-450,10007
3217,438446,SERVICE_PAY,-100,10006
3218,116647,DEPOSIT,200,10008
3219,301940,RETRIEVAL,-250,10011
3220,596938,BALANCE_CHECK,2000,10008
3221,678713,BALANCE_CHECK,2000,10002
3222,133521,SERVICE_PAY,-250,10009
3223,734731,DEPOSIT,300,10002
3224,956433,BALANCE_CHECK,3500,10014
3225,274972,DEPOSIT,500,10000
3226,125077,BALANCE_CHECK,4500,10011
3227,942111,RETRIEVAL,-350,10014
3228,959228,SERVICE_PAY,-250,10007
3229,828086,RETRIEVAL,-450,10002
3230,517927,RETRIEVAL,-300,10006
3231,133521,SERVICE_PAY,-500,10009
3232,913099,DEPOSIT,1000,10009
3233,730873,SERVICE_PAY,-500,10013
3234,828086,BALANCE_CHECK,1500,10013
3235,412892,RETRIEVAL,-450,10005
3236,125077,SERVICE_PAY,-350,10010
3237,811329,DEPOSIT,600,10009
3238,832307,SERVICE_PAY,-200,10004
3239,961635,BALANCE_CHECK,3000,10009
3240,958114,BALANCE_CHECK,2000,10005
3241,832617,SERVICE_PAY,-400,10004
3242,912189,DEPOSIT,400,10002
3243,284064,BALANCE_CHECK,3500,10002
3244,629384,BALANCE_CHECK,3000,10008
3245,415449,BALANCE_CHECK,3000,10015
3246,218323,DEPOSIT,500,10004
3247,946596,BALANCE_CHECK,3500,10013
3248,952297,SERVICE_PAY,-450,10003
3249,353550,DEPOSIT,800,10014
3250,832307,BALANCE_CHECK,4000,10013
3251,628053,RETRIEVAL,-400,10014
3252,412892,DEPOSIT,900,10006
3253,693293,DEPOSIT,300,10007
3254,952297,DEPOSIT,400,10011
3255,419101,BALANCE_CHECK,2000,10015
3256,419101,DEPOSIT,800,10010
3257,672050,SERVICE_PAY,-50,10010
3258,443562,RETRIEVAL,-150,10005
3259,413828,DEPOSIT,800,10010
3260,639253,SERVICE_PAY,-150,10000
3261,956433,SERVICE_PAY,-350,10008
3262,855346,RETRIEVAL,-150,10011
3263,901185,BALANCE_CHECK,1000,10005
3264,596938,BALANCE_CHECK,1500,10011
3265,298799,SERVICE_PAY,-150,10007
3266,790232,SERVICE_PAY,-350,10000
3267,734731,RETRIEVAL,-50,10003
3268,639253,DEPOSIT,600,10011
3269,453604,RETRIEVAL,-300,10005
3270,629384,BALANCE_CHECK,4000,10004
3271,847700,SERVICE_PAY,-100,10000
3272,956433,DEPOSIT,800,10003
3273,582753,RETRIEVAL,-250,10002
3274,357229,SERVICE_PAY,-500,10012
3275,891581,SERVICE_PAY,-100,10002
3276,668826,BALANCE_CHECK,4000,10004
3277,946596,BALANCE_CHECK,3500,10008
3278,948294,DEPOSIT,1000,10003
3279,808797,SERVICE_PAY,-100,10002
3280,956433,DEPOSIT,900,10004
3281,133521,SERVICE_PAY,-500,10010
3282,412892,RETRIEVAL,-500,10010
3283,948294,RETRIEVAL,-350,10009
3284,847700,DEPOSIT,600,10010
3285,394760,RETRIEVAL,-400,10001
3286,913099,BALANCE_CHECK,4000,10009
3287,353550,RETRIEVAL,-450,10015
3288,438446,BALANCE_CHECK,1500,10007
3289,368908,DEPOSIT,900,10000
3290,294790,DEPOSIT,100,10015
3291,371086,RETRIEVAL,-400,10014
3292,942111,RETRIEVAL,-450,10001
3293,754991,DEPOSIT,500,10008
3294,383634,BALANCE_CHECK,1500,10011
3295,847700,BALANCE_CHECK,1500,10003
3296,755454,RETRIEVAL,-50,10006
3297,838688,SERVICE_PAY,-350,10013
3298,429023,DEPOSIT,600,10008
3299,395438,DEPOSIT,500,10005
3300,901185,SERVICE_PAY,-300,10007
3301,958114,RETRIEVAL,-150,10001
3302,395438,RETRIEVAL,-250,10005
3303,832307,DEPOSIT,100,10014
3304,226770,RETRIEVAL,-350,10000
3305,394760,RETRIEVAL,-450,10012
3306,281101,RETRIEVAL,-450,10009
3307,218323,BALANCE_CHECK,3000,10000
3308,116647,SERVICE_PAY,-50,10015
3309,832307,SERVICE_PAY,-450,10014
3310,398896,BALANCE_CHECK,4000,10003
3311,839015,SERVICE_PAY,-450,10013
3312,214694,BALANCE_CHECK,2000,10001
3313,596938,RETRIEVAL,-250,10002
3314,672050,DEPOSIT,700,10011
3315,415449,RETRIEVAL,-200,10000
3316,577157,DEPOSIT,900,10005
3317,402189,BALANCE_CHECK,5000,10003
3318,582753,RETRIEVAL,-350,10003
3319,596938,RETRIEVAL,-150,10012
3320,453604,RETRIEVAL,-300,10010
3321,832307,BALANCE_CHECK,1000,10009
3322,402189,BALANCE_CHECK,1000,10000
3323,913099,DEPOSIT,300,10007
3324,678713,BALANCE_CHECK,500,10001
3325,637833,RETRIEVAL,-400,10011
3326,838688,SERVICE_PAY,-500,10012
3327,413828,DEPOSIT,700,10013
3328,855346,SERVICE_PAY,-400,10001
3329,116647,SERVICE_PAY,-100,10010
3330,891581,RETRIEVAL,-500,10010
3331,802009,BALANCE_CHECK,1000,10005
3332,182500,SERVICE_PAY,-150,10008
3333,394760,RETRIEVAL,-250,10007
3334,215204,SERVICE_PAY,-400,10010
3335,628053,BALANCE_CHECK,500,10003
3336,596938,BALANCE_CHECK,500,10007
3337,294790,BALANCE_CHECK,3000,10010
3338,959228,DEPOSIT,100,10014
3339,791402,DEPOSIT,100,10007
3340,125077,BALANCE_CHECK,3000,10007
3341,116647,SERVICE_PAY,-50,10006
3342,891581,RETRIEVAL,-400,10005
3343,743517,DEPOSIT,300,10008
3344,332784,RETRIEVAL,-500,10002
3345,215204,DEPOSIT,300,10010
3346,298799,DEPOSIT,800,10013
3347,353550,SERVICE_PAY,-250,10006
3348,453604,RETRIEVAL,-100,10012
3349,252817,DEPOSIT,200,10011
3350,589589,BALANCE_CHECK,1500,10015
3351,262204,RETRIEVAL,-500,10011
3352,332784,BALANCE_CHECK,500,10005
3353,832307,RETRIEVAL,-350,10007
3354,582753,SERVICE_PAY,-250,10012
3355,808797,DEPOSIT,300,10001
3356,403774,SERVICE_PAY,-200,10013
3357,252817,DEPOSIT,600,10003
3358,398896,BALANCE_CHECK,5000,10014
3359,692833,RETRIEVAL,-400,10000
3360,453604,RETRIEVAL,-350,10011
3361,755454,SERVICE_PAY,-150,10012
3362,832307,RETRIEVAL,-450,10015
3363,832307,BALANCE_CHECK,3000,10014
3364,942111,BALANCE_CHECK,1000,10004
3365,952297,SERVICE_PAY,-150,10013
3366,682067,SERVICE_PAY,-300,10005
3367,129049,RETRIEVAL,-50,10013
3368,959228,DEPOSIT,200,10009
3369,332784,SERVICE_PAY,-200,10009
3370,961635,DEPOSIT,500,10014
3371,383634,BALANCE_CHECK,2500,10011
3372,556524,SERVICE_PAY,-250,10013
3373,294790,BALANCE_CHECK,3000,10012
3374,838688,BALANCE_CHECK,2500,10012
3375,357229,RETRIEVAL,-400,10008
3376,226770,RETRIEVAL,-50,10014
3377,672050,SERVICE_PAY,-450,10002
3378,301940,SERVICE_PAY,-400,10008
3379,368908,RETRIEVAL,-300,10008
3380,591132,DEPOSIT,900,10008
3381,855346,DEPOSIT,600,10013
3382,394760,BALANCE_CHECK,4500,10010
3383,693293,BALANCE_CHECK,3500,10004
3384,294790,RETRIEVAL,-250,10004
3385,357229,SERVICE_PAY,-100,10005
3386,629384,DEPOSIT,900,10000
3387,125077,DEPOSIT,100,10013
3388,394760,SERVICE_PAY,-250,10012
3389,942111,DEPOSIT,700,10003
3390,453604,DEPOSIT,400,10000
3391,639253,RETRIEVAL,-500,10015
3392,952297,DEPOSIT,100,10002
3393,743517,DEPOSIT,200,10013
3394,847700,SERVICE_PAY,-500,10006
3395,435486,DEPOSIT,900,10000
3396,438446,BALANCE_CHECK,4500,10012
3397,791402,RETRIEVAL,-150,10015
3398,791402,BALANCE_CHECK,3500,10006
3399,133521,BALANCE_CHECK,3000,10000
3400,944947,RETRIEVAL,-200,10011
3401,274972,RETRIEVAL,-50,10010
3402,262204,SERVICE_PAY,-300,10008
3403,226770,RETRIEVAL,-100,10000
3404,182500,BALANCE_CHECK,2500,10000
3405,371086,SERVICE_PAY,-200,10013
3406,839015,SERVICE_PAY,-450,10005
3407,398896,DEPOSIT,600,10013
3408,668826,DEPOSIT,100,10008
3409,284064,RETRIEVAL,-100,10010
3410,682067,RETRIEVAL,-500,10010
3411,402189,BALANCE_CHECK,4000,10014
3412,847700,SERVICE_PAY,-150,10013
3413,973810,RETRIEVAL,-50,10003
3414,591132,BALANCE_CHECK,5000,10004
3415,128682,SERVICE_PAY,-50,10015
3416,226770,DEPOSIT,1000,10014
3417,639253,RETRIEVAL,-50,10010
3418,214694,DEPOSIT,400,10014
3419,832617,SERVICE_PAY,-100,10003
3420,577157,SERVICE_PAY,-250,10008
3421,907589,RETRIEVAL,-500,10012
3422,182500,DEPOSIT,400,10012
3423,412892,BALANCE_CHECK,500,10013
3424,554380,RETRIEVAL,-100,10004
3425,948294,DEPOSIT,1000,10015
3426,958114,SERVICE_PAY,-400,10007
3427,839015,BALANCE_CHECK,1000,10001
3428,556524,DEPOSIT,900,10011
3429,693293,SERVICE_PAY,-150,10015
3430,907589,SERVICE_PAY,-50,10015
3431,577157,SERVICE_PAY,-150,10008
3432,973810,SERVICE_PAY,-450,10012
3433,847700,DEPOSIT,100,10011
3434,298799,SERVICE_PAY,-150,10008
3435,281101,RETRIEVAL,-150,10008
3436,944947,BALANCE_CHECK,3500,10015
3437,281101,BALANCE_CHECK,1500,10009
3438,692833,SERVICE_PAY,-150,10012
3439,832307,SERVICE_PAY,-300,10001
3440,948294,RETRIEVAL,-450,10001
3441,912189,BALANCE_CHECK,1000,10015
3442,891581,BALANCE_CHECK,4500,10008
3443,942111,BALANCE_CHECK,4500,10014
3444,368908,RETRIEVAL,-450,10007
3445,855346,SERVICE_PAY,-450,10008
3446,402189,RETRIEVAL,-100,10008
3447,429023,DEPOSIT,600,10010
3448,357229,BALANCE_CHECK,4000,10004
3449,368908,BALANCE_CHECK,4500,10012
3450,832617,RETRIEVAL,-350,10013
3451,128682,RETRIEVAL,-300,10005
3452,419101,DEPOSIT,400,10004
3453,125077,RETRIEVAL,-100,10007
3454,628053,SERVICE_PAY,-450,10005
3455,215204,DEPOSIT,300,10008
3456,583825,RETRIEVAL,-300,10011
3457,734731,SERVICE_PAY,-100,10008
3458,755454,SERVICE_PAY,-400,10015
3459,724465,RETRIEVAL,-300,10007
3460,951743,RETRIEVAL,-400,10013
3461,284064,BALANCE_CHECK,5000,10004
3462,591132,DEPOSIT,700,10006
3463,913099,DEPOSIT,800,10015
3464,443562,BALANCE_CHECK,500,10006
3465,951743,DEPOSIT,200,10009
3466,577157,BALANCE_CHECK,4500,10012
3467,413828,SERVICE_PAY,-450,10002
3468,791402,SERVICE_PAY,-400,10002
3469,443562,SERVICE_PAY,-50,10005
3470,438446,SERVICE_PAY,-500,10003
3471,790232,BALANCE_CHECK,4000,10007
3472,944947,SERVICE_PAY,-350,10015
3473,734731,DEPOSIT,400,10011
3474,274972,RETRIEVAL,-150,10011
3475,133521,RETRIEVAL,-50,10015
3476,423064,SERVICE_PAY,-450,10002
3477,946596,SERVICE_PAY,-400,10012
3478,692833,SERVICE_PAY,-400,10010
3479,839015,BALANCE_CHECK,500,10009
3480,395438,RETRIEVAL,-500,10009
3481,435486,BALANCE_CHECK,5000,10010
3482,332784,SERVICE_PAY,-150,10010
3483,218323,BALANCE_CHECK,4000,10012
3484,791402,DEPOSIT,500,10014
3485,734731,BALANCE_CHECK,3500,10013
3486,589589,DEPOSIT,800,10000
3487,847700,SERVICE_PAY,-300,10010
3488,708611,DEPOSIT,300,10012
3489,629384,RETRIEVAL,-100,10007
3490,973810,SERVICE_PAY,-150,10002
3491,415449,SERVICE_PAY,-150,10003
3492,951743,DEPOSIT,800,10006
3493,946596,SERVICE_PAY,-500,10014
3494,912189,SERVICE_PAY,-200,10015
3495,724465,BALANCE_CHECK,4000,10010
3496,959228,SERVICE_PAY,-500,10007
3497,413828,SERVICE_PAY,-450,10013
3498,412892,SERVICE_PAY,-400,10000
3499,274972,RETRIEVAL,-250,10009
3500,589589,RETRIEVAL,-300,10007
3501,961635,DEPOSIT,700,10002
3502,218323,SERVICE_PAY,-150,10013
3503,629384,BALANCE_CHECK,2500,10000
3504,298799,DEPOSIT,900,10002
3505,791402,RETRIEVAL,-150,10001
3506,637833,BALANCE_CHECK,5000,10007
3507,591132,SERVICE_PAY,-300,10003
3508,357229,RETRIEVAL,-300,10013
3509,944947,DEPOSIT,500,10001
3510,791402,BALANCE_CHECK,1000,10003
3511,577157,SERVICE_PAY,-450,10001
3512,944947,BALANCE_CHECK,4500,10008
3513,419101,DEPOSIT,700,10003
3514,383634,RETRIEVAL,-400,10004
3515,413828,RETRIEVAL,-150,10006
3516,958114,RETRIEVAL,-400,10008
3517,816398,BALANCE_CHECK,3500,10012
3518,353550,BALANCE_CHECK,4000,10010
3519,692833,RETRIEVAL,-200,10007
3520,802009,DEPOSIT,900,10000
3521,907589,RETRIEVAL,-500,10006
3522,554380,SERVICE_PAY,-500,10011
3523,368908,RETRIEVAL,-400,10005
3524,816398,SERVICE_PAY,-400,10000
3525,754991,SERVICE_PAY,-100,10007
3526,855346,SERVICE_PAY,-350,10012
3527,754991,RETRIEVAL,-50,10008
3528,839015,BALANCE_CHECK,2000,10001
3529,956433,RETRIEVAL,-500,10000
3530,274972,RETRIEVAL,-350,10011
3531,394760,DEPOSIT,300,10015
3532,368908,BALANCE_CHECK,4000,10001
3533,583825,RETRIEVAL,-250,10012
3534,587932,BALANCE_CHECK,1500,10007
3535,419101,DEPOSIT,900,10013
3536,708611,SERVICE_PAY,-350,10008
3537,839647,BALANCE_CHECK,3500,10011
3538,946596,DEPOSIT,900,10005
3539,596938,BALANCE_CHECK,3000,10010
3540,672050,SERVICE_PAY,-400,10014
3541,294790,RETRIEVAL,-400,10006
3542,583825,DEPOSIT,500,10003
3543,215204,DEPOSIT,500,10009
3544,708611,BALANCE_CHECK,4000,10013
3545,297512,DEPOSIT,100,10007
3546,398896,BALANCE_CHECK,2500,10007
3547,832307,RETRIEVAL,-500,10008
3548,951743,SERVICE_PAY,-150,10011
3549,839647,BALANCE_CHECK,2500,10005
3550,402189,SERVICE_PAY,-200,10005
3551,402189,RETRIEVAL,-400,10001
3552,125077,DEPOSIT,100,10008
3553,214694,SERVICE_PAY,-250,10008
3554,453604,SERVICE_PAY,-450,10011
3555,891581,DEPOSIT,400,10006
3556,952297,BALANCE_CHECK,4000,10012
3557,734731,BALANCE_CHECK,4500,10000
3558,668826,RETRIEVAL,-250,10011
3559,973810,RETRIEVAL,-350,10002
3560,403774,SERVICE_PAY,-300,10014
3561,708611,RETRIEVAL,-300,10004
3562,218323,DEPOSIT,1000,10000
3563,394760,BALANCE_CHECK,5000,10002
3564,956433,BALANCE_CHECK,4000,10009
3565,583825,BALANCE_CHECK,3500,10001
3566,959228,BALANCE_CHECK,3000,10013
3567,403774,SERVICE_PAY,-500,10015
3568,802009,BALANCE_CHECK,3500,10008
3569,791402,SERVICE_PAY,-450,10006
3570,847700,DEPOSIT,100,10000
3571,262204,RETRIEVAL,-250,10007
3572,262204,SERVICE_PAY,-450,10010
3573,913099,BALANCE_CHECK,2000,10005
3574,942111,BALANCE_CHECK,4000,10004
3575,252817,SERVICE_PAY,-100,10002
3576,395438,DEPOSIT,700,10008
3577,791402,DEPOSIT,200,10015
3578,281101,SERVICE_PAY,-400,10007
3579,682067,DEPOSIT,100,10002
3580,301940,BALANCE_CHECK,4000,10009
3581,946596,SERVICE_PAY,-350,10006
3582,959228,SERVICE_PAY,-450,10002
3583,403774,RETRIEVAL,-200,10004
3584,952297,RETRIEVAL,-350,10013
3585,678713,DEPOSIT,300,10010
3586,582753,SERVICE_PAY,-300,10005
3587,832617,BALANCE_CHECK,1000,10006
3588,808797,RETRIEVAL,-100,10003
3589,828086,DEPOSIT,600,10001
3590,403774,BALANCE_CHECK,3000,10015
3591,353550,BALANCE_CHECK,5000,10008
3592,832307,DEPOSIT,300,10013
3593,682067,SERVICE_PAY,-100,10004
3594,215204,BALANCE_CHECK,2000,10007
3595,708611,SERVICE_PAY,-250,10015
3596,668826,BALANCE_CHECK,2500,10011
3597,956433,SERVICE_PAY,-250,10005
3598,951743,BALANCE_CHECK,3500,10001
3599,839015,RETRIEVAL,-100,10009
3600,724465,RETRIEVAL,-100,10005
3601,901185,DEPOSIT,500,10002
3602,838688,BALANCE_CHECK,4000,10009
3603,383634,DEPOSIT,900,10005
3604,692833,DEPOSIT,200,10006
3605,838688,DEPOSIT,100,10013
3606,443562,DEPOSIT,500,10010
3607,942111,RETRIEVAL,-200,10011
3608,591132,RETRIEVAL,-150,10013
3609,907589,DEPOSIT,200,10006
3610,734731,BALANCE_CHECK,4000,10002
3611,116647,RETRIEVAL,-450,10007
3612,371086,BALANCE_CHECK,3000,10000
3613,281101,BALANCE_CHECK,3500,10008
3614,226770,SERVICE_PAY,-200,10009
3615,847700,BALANCE_CHECK,3500,10001
3616,628053,SERVICE_PAY,-250,10004
3617,182500,SERVICE_PAY,-50,10009
3618,828086,DEPOSIT,800,10010
3619,839647,RETRIEVAL,-400,10008
3620,394760,DEPOSIT,800,10006
3621,398896,RETRIEVAL,-450,10012
3622,828086,RETRIEVAL,-50,10009
3623,832617,DEPOSIT,200,10015
3624,116647,SERVICE_PAY,-450,10014
3625,133521,SERVICE_PAY,-50,10015
3626,724465,DEPOSIT,1000,10005
3627,944947,BALANCE_CHECK,4500,10013
3628,847700,SERVICE_PAY,-300,10007
3629,639253,RETRIEVAL,-300,10007
3630,274972,DEPOSIT,800,10008
3631,913099,RETRIEVAL,-200,10010
3632,942111,DEPOSIT,100,10009
3633,629384,BALANCE_CHECK,3500,10013
3634,353550,SERVICE_PAY,-250,10002
3635,693293,RETRIEVAL,-300,10005
3636,682067,RETRIEVAL,-500,10006
3637,443562,SERVICE_PAY,-400,10001
3638,839015,BALANCE_CHECK,3000,10008
3639,294790,SERVICE_PAY,-350,10006
3640,226770,DEPOSIT,300,10008
3641,125077,SERVICE_PAY,-350,10012
3642,944947,BALANCE_CHECK,4500,10000
3643,583825,DEPOSIT,300,10001
3644,956433,RETRIEVAL,-150,10014
3645,952297,BALANCE_CHECK,2000,10000
3646,692833,RETRIEVAL,-450,10010
3647,832307,SERVICE_PAY,-400,10009
3648,961635,BALANCE_CHECK,3000,10006
3649,226770,SERVICE_PAY,-100,10010
3650,298799,BALANCE_CHECK,1500,10008
3651,828086,SERVICE_PAY,-300,10010
3652,832307,BALANCE_CHECK,1000,10011
3653,284064,DEPOSIT,600,10000
3654,435486,DEPOSIT,900,10004
3655,281101,SERVICE_PAY,-400,10004
3656,920781,RETRIEVAL,-100,10009
3657,415449,DEPOSIT,400,10004
3658,693293,DEPOSIT,600,10002
3659,301940,BALANCE_CHECK,4000,10013
3660,332784,SERVICE_PAY,-400,10015
3661,412892,BALANCE_CHECK,3500,10009
3662,838688,DEPOSIT,900,10004
3663,554380,SERVICE_PAY,-250,10005
3664,944947,SERVICE_PAY,-500,10004
3665,693293,BALANCE_CHECK,2000,10012
3666,754991,SERVICE_PAY,-350,10010
3667,582753,BALANCE_CHECK,5000,10014
3668,394760,BALANCE_CHECK,3500,10011
3669,637833,BALANCE_CHECK,3500,10008
3670,587932,SERVICE_PAY,-50,10013
3671,419101,SERVICE_PAY,-400,10008
3672,403774,DEPOSIT,900,10007
3673,639253,RETRIEVAL,-50,10011
3674,847700,RETRIEVAL,-500,10003
3675,958114,RETRIEVAL,-300,10005
3676,415449,SERVICE_PAY,-500,10009
3677,262204,DEPOSIT,800,10005
3678,453604,BALANCE_CHECK,2500,10001
3679,133521,RETRIEVAL,-500,10002
3680,832307,SERVICE_PAY,-150,10005
3681,920781,RETRIEVAL,-200,10014
3682,226770,BALANCE_CHECK,2500,10005
3683,332784,DEPOSIT,400,10012
3684,383634,BALANCE_CHECK,4000,10006
3685,423064,SERVICE_PAY,-250,10005
3686,332784,DEPOSIT,600,10014
3687,214694,DEPOSIT,500,10004
3688,956433,SERVICE_PAY,-450,10004
3689,589589,RETRIEVAL,-100,10007
3690,284064,SERVICE_PAY,-250,10003
3691,332784,RETRIEVAL,-100,10002
3692,708611,DEPOSIT,200,10003
3693,734731,BALANCE_CHECK,3500,10004
3694,790232,RETRIEVAL,-150,10003
3695,301940,DEPOSIT,100,10015
3696,583825,RETRIEVAL,-300,10005
3697,453604,DEPOSIT,1000,10002
3698,554380,BALANCE_CHECK,2500,10007
3699,961635,DEPOSIT,100,10006
3700,252817,DEPOSIT,200,10008
3701,668826,SERVICE_PAY,-150,10005
3702,832617,BALANCE_CHECK,4500,10009
3703,802009,SERVICE_PAY,-50,10008
3704,591132,DEPOSIT,800,10007
3705,298799,SERVICE_PAY,-100,10011
3706,808797,SERVICE_PAY,-350,10002
3707,402189,BALANCE_CHECK,3500,10003
3708,770212,RETRIEVAL,-50,10005
3709,215204,DEPOSIT,1000,10014
3710,281101,BALANCE_CHECK,3000,10001
3711,832617,RETRIEVAL,-100,10013
3712,394760,DEPOSIT,500,10004
3713,730873,BALANCE_CHECK,3500,10001
3714,215204,BALANCE_CHECK,4500,10014
3715,847700,BALANCE_CHECK,4000,10003
3716,629384,DEPOSIT,100,10005
3717,678713,RETRIEVAL,-350,10002
3718,415449,RETRIEVAL,-350,10003
3719,517927,SERVICE_PAY,-50,10003
3720,912189,SERVICE_PAY,-250,10007
3721,959228,SERVICE_PAY,-250,10008
3722,734731,DEPOSIT,700,10007
3723,682067,RETRIEVAL,-150,10005
3724,802009,DEPOSIT,800,10008
3725,415449,BALANCE_CHECK,4500,10005
3726,419101,SERVICE_PAY,-350,10007
3727,297512,SERVICE_PAY,-100,10008
3728,958114,RETRIEVAL,-250,10011
3729,942111,SERVICE_PAY,-450,10004
3730,419101,BALANCE_CHECK,1000,10005
3731,958114,BALANCE_CHECK,3000,10000
3732,816398,BALANCE_CHECK,2000,10014
3733,429023,SERVICE_PAY,-300,10007
3734,591132,BALANCE_CHECK,2000,10009
3735,582753,DEPOSIT,500,10014
3736,116647,RETRIEVAL,-450,10000
3737,912189,RETRIEVAL,-150,10003
3738,583825,BALANCE_CHECK,4500,10010
3739,802009,RETRIEVAL,-500,10009
3740,438446,RETRIEVAL,-400,10002
3741,754991,DEPOSIT,300,10015
3742,394760,BALANCE_CHECK,5000,10005
3743,218323,RETRIEVAL,-50,10007
3744,920781,DEPOSIT,400,10005
3745,125077,RETRIEVAL,-100,10001
3746,294790,BALANCE_CHECK,3000,10003
3747,214694,RETRIEVAL,-400,10004
3748,973810,BALANCE_CHECK,3500,10014
3749,913099,DEPOSIT,100,10013
3750,357229,RETRIEVAL,-450,10000
3751,395438,DEPOSIT,700,10011
3752,959228,DEPOSIT,300,10005
3753,832307,DEPOSIT,1000,10009
3754,637833,DEPOSIT,700,10011
3755,438446,BALANCE_CHECK,5000,10007
3756,587932,BALANCE_CHECK,3500,10001
3757,629384,SERVICE_PAY,-400,10011
3758,755454,DEPOSIT,800,10006
3759,839015,BALANCE_CHECK,1000,10004
3760,891581,SERVICE_PAY,-300,10006
3761,838688,RETRIEVAL,-100,10000
3762,274972,RETRIEVAL,-150,10003
3763,678713,BALANCE_CHECK,1500,10003
3764,961635,BALANCE_CHECK,4000,10015
3765,912189,DEPOSIT,100,10012
3766,961635,RETRIEVAL,-250,10003
3767,891581,DEPOSIT,200,10002
3768,907589,SERVICE_PAY,-150,10011
3769,252817,RETRIEVAL,-500,10013
3770,353550,RETRIEVAL,-300,10007
3771,129049,BALANCE_CHECK,1000,10012
3772,891581,RETRIEVAL,-500,10011
3773,419101,BALANCE_CHECK,4000,10014
3774,692833,RETRIEVAL,-350,10007
3775,790232,BALANCE_CHECK,4000,10006
3776,839015,RETRIEVAL,-400,10011
3777,811329,RETRIEVAL,-400,10015
3778,958114,SERVICE_PAY,-300,10008
3779,587932,SERVICE_PAY,-100,10015
3780,734731,DEPOSIT,700,10004
3781,274972,DEPOSIT,900,10011
3782,395438,BALANCE_CHECK,4500,10015
3783,668826,DEPOSIT,600,10015
3784,668826,SERVICE_PAY,-100,10005
3785,357229,RETRIEVAL,-50,10013
3786,973810,SERVICE_PAY,-250,10012
3787,281101,BALANCE_CHECK,2500,10009
3788,901185,RETRIEVAL,-400,10004
3789,839647,SERVICE_PAY,-350,10009
3790,402189,RETRIEVAL,-350,10012
3791,839015,SERVICE_PAY,-300,10002
3792,294790,SERVICE_PAY,-100,10015
3793,438446,RETRIEVAL,-350,10002
3794,901185,DEPOSIT,300,10002
3795,839647,SERVICE_PAY,-300,10008
3796,591132,BALANCE_CHECK,3500,10012
3797,554380,SERVICE_PAY,-300,10013
3798,839015,DEPOSIT,300,10012
3799,951743,DEPOSIT,800,10015
3800,629384,RETRIEVAL,-350,10010
3801,755454,DEPOSIT,1000,10002
3802,956433,SERVICE_PAY,-250,10010
3803,912189,BALANCE_CHECK,5000,10006
3804,951743,RETRIEVAL,-50,10012
3805,948294,SERVICE_PAY,-450,10002
3806,589589,RETRIEVAL,-300,10014
3807,429023,DEPOSIT,1000,10012
3808,770212,RETRIEVAL,-50,10000
3809,948294,RETRIEVAL,-200,10000
3810,125077,RETRIEVAL,-350,10007
3811,678713,DEPOSIT,300,10007
3812,182500,DEPOSIT,400,10007
3813,708611,SERVICE_PAY,-300,10000
3814,855346,DEPOSIT,600,10003
3815,948294,DEPOSIT,800,10001
3816,668826,BALANCE_CHECK,2500,10000
3817,423064,DEPOSIT,1000,10007
3818,770212,DEPOSIT,800,10006
3819,808797,DEPOSIT,100,10004
3820,226770,DEPOSIT,400,10005
3821,770212,BALANCE_CHECK,4500,10011
3822,587932,SERVICE_PAY,-450,10002
3823,383634,BALANCE_CHECK,1500,10012
3824,419101,SERVICE_PAY,-100,10006
3825,394760,BALANCE_CHECK,4000,10008
3826,743517,DEPOSIT,1000,10007
3827,402189,RETRIEVAL,-400,10015
3828,629384,SERVICE_PAY,-300,10006
3829,672050,BALANCE_CHECK,500,10010
3830,692833,SERVICE_PAY,-200,10005
3831,281101,BALANCE_CHECK,1000,10001
3832,577157,SERVICE_PAY,-150,10015
3833,629384,RETRIEVAL,-250,10010
3834,790232,DEPOSIT,800,10007
3835,951743,SERVICE_PAY,-100,10004
3836,353550,SERVICE_PAY,-50,10014
3837,961635,SERVICE_PAY,-500,10011
3838,839015,DEPOSIT,400,10001
3839,942111,DEPOSIT,300,10003
3840,952297,BALANCE_CHECK,4500,10015
3841,429023,RETRIEVAL,-400,10003
3842,672050,SERVICE_PAY,-100,10006
3843,540502,SERVICE_PAY,-350,10001
3844,556524,DEPOSIT,600,10003
3845,956433,BALANCE_CHECK,2000,10001
3846,540502,DEPOSIT,600,10007
3847,639253,BALANCE_CHECK,5000,10007
3848,920781,RETRIEVAL,-100,10010
3849,413828,SERVICE_PAY,-200,10006
3850,383634,SERVICE_PAY,-300,10004
3851,855346,SERVICE_PAY,-250,10001
3852,708611,RETRIEVAL,-200,10013
3853,920781,RETRIEVAL,-400,10015
3854,281101,BALANCE_CHECK,500,10007
3855,556524,BALANCE_CHECK,2500,10012
3856,395438,RETRIEVAL,-500,10008
3857,791402,SERVICE_PAY,-300,10013
3858,413828,RETRIEVAL,-350,10008
3859,274972,BALANCE_CHECK,2000,10004
3860,946596,SERVICE_PAY,-150,10012
3861,946596,SERVICE_PAY,-150,10015
3862,847700,SERVICE_PAY,-50,10009
3863,297512,BALANCE_CHECK,1500,10015
